,Price,Type,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,SSD,RAM,Expandable Memory,Operating System,Touchscreen,Screen Size,Weight,max_res,gpu_brand,company,Storage,battery_back,gpu_processor
751,83990,3,2048,intel,core i5,1,16,1,windows,1,14.0,1.56,1080,nvidia,dell,512,5.0,nvidia geforce mx 350
752,55990,2,2048,intel,core i5,1,8,0,windows,0,15.6,1.4946421471172964,1080,nvidia,asus,1256,4.5,nvidia geforce mx 330
753,68990,2,0,intel,core i5,1,16,1,windows,0,15.3,1.65,1080,none,dell,512,4.5,intel iris xe
754,59490,2,0,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.64,1080,amd,dell,512,4.5,amd radeon vega
755,71987,2,2048,intel,core i5,1,16,1,windows,0,15.6,1.65,1080,nvidia,dell,512,4.5,nvidia geforce mx 450
756,71900,5,0,intel,core i5,1,16,1,windows,0,15.6,1.65,1080,none,dell,512,5.0,intel iris xe
757,88990,2,2048,intel,core i5,1,16,1,windows,0,14.0,1.35,1440,nvidia,dell,512,4.5,nvidia geforce mx 350
758,181790,2,0,intel,core i7,1,16,1,windows,1,13.4,1.27,2160,none,dell,1000,4.5,intel iris xe
759,78000,5,0,amd,ryzen 5 hexa core,1,16,1,windows,0,17.3,2.3,1080,amd,asus,512,5.0,amd radeon
760,62990,1,4096,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.98,1080,nvidia,hp,512,2.0,nvidia geforce gtx 1650 ti
761,78990,3,0,intel,core i5,1,16,1,windows,1,14.0,1.56,1080,none,dell,512,5.0,intel iris xe
762,70890,3,0,intel,core i5,1,8,1,windows,1,14.0,1.56,1080,none,dell,512,5.0,intel iris xe
763,109990,1,4096,intel,core i7,1,8,1,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
764,55490,1,4096,intel,core i5,0,8,0,windows,0,15.6,1.86,1080,nvidia,msi,1000,2.0,nvidia geforce gtx 1650 max q
765,75090,1,4096,intel,core i5,1,16,1,windows,0,15.6,2.4,1080,nvidia,dell,512,2.0,nvidia geforce gtx 1650
766,76990,1,4096,intel,core i5,1,16,1,windows,0,15.6,2.4,1080,nvidia,dell,512,2.0,nvidia geforce gtx 1650
767,109990,6,4096,amd,ryzen 9 octa core,1,16,1,windows,1,13.4,1.3,1080,nvidia,asus,1000,4.0,nvidia geforce gtx 1650
768,78990,1,4096,intel,core i5,1,8,1,windows,0,17.3,2.6,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
769,65990,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.4,1080,nvidia,dell,512,2.0,nvidia geforce gtx 1650
770,128990,1,6144,intel,core i7,1,16,0,windows,0,15.6,1.7,1080,nvidia,msi,1000,2.0,nvidia geforce rtx 3060
771,36990,2,0,intel,core i3,0,8,0,windows,0,15.6,1.76,1080,none,hp,1000,4.5,intel uhd
772,58990,2,2048,intel,core i5,1,8,1,windows,0,15.6,1.66,1080,nvidia,lenovo,1256,4.5,nvidia geforce mx 450
773,66990,2,2048,intel,core i5,1,16,0,windows,0,15.6,1.66,1080,nvidia,lenovo,512,4.5,nvidia geforce mx 450
774,37126,2,0,intel,core i3,1,4,1,windows,0,14.0,1.58,1080,none,dell,1256,4.5,intel uhd
775,61990,1,4096,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.98,1080,nvidia,hp,512,2.0,nvidia geforce gtx 1650
776,69490,3,0,amd,ryzen 5 hexa core,1,8,1,windows,1,14.0,1.56,1080,amd,dell,512,5.0,amd radeon vega
777,79990,3,2048,intel,core i5,1,8,1,windows,1,14.0,1.56,1080,nvidia,dell,512,5.0,nvidia geforce mx 350
778,51499,2,0,intel,core i3,1,8,1,windows,0,14.0,1.41,1080,none,lenovo,256,4.5,intel uhd
779,61990,2,0,intel,core i5,1,16,0,windows,0,15.6,1.66,1080,none,lenovo,512,4.5,intel iris xe
780,69990,1,6144,intel,hexa core i5,1,16,0,windows,0,15.6,1.86,1080,nvidia,msi,512,2.0,nvidia geforce rtx 3060
781,54990,1,4096,intel,hexa core i5,1,8,0,windows,0,15.6,1.86,1080,nvidia,msi,1256,2.0,nvidia geforce gtx 1650 max q
782,64990,5,2048,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,nvidia,dell,512,5.0,nvidia geforce mx 250
783,68499,1,4096,intel,core i5,1,8,0,windows,0,15.6,2.3,1080,nvidia,dell,512,2.0,nvidia geforce gtx 1650 ti
784,53990,2,0,intel,core i5,1,8,1,windows,0,15.6,1.65,1080,none,lenovo,512,4.5,intel iris xe
785,43790,2,0,intel,core i3,1,8,1,windows,0,14.0,1.41,1080,none,lenovo,256,4.5,intel uhd
786,58990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,14.0,1.4,1080,amd,asus,512,4.5,amd radeon
787,59990,2,0,amd,ryzen 7 octa core,1,8,0,windows,0,14.0,1.39,1080,amd,lenovo,512,4.5,amd radeon
788,75990,1,4096,amd,ryzen 7 octa core,1,16,1,windows,0,15.6,2.19,1080,nvidia,hp,1256,2.0,nvidia geforce gtx 1650 ti
789,89990,1,6144,intel,core i5,1,16,1,windows,0,15.6,2.3,1080,nvidia,asus,512,2.0,nvidia geforce rtx 3060
790,58990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,14.0,1.4,1080,amd,asus,512,4.5,amd radeon
791,57990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.65,1080,none,lenovo,512,4.5,intel iris xe
792,155411,2,0,intel,core i5,1,16,0,windows,1,14.0,1.55,1080,none,lenovo,1024,4.5,intel uhd
793,81999,2,0,intel,core i5,1,16,0,windows,0,14.0,1.36,1080,none,lenovo,512,4.5,intel iris xe
794,96990,2,0,intel,core i7,1,16,1,windows,1,14.0,1.36,1080,none,lenovo,1000,4.5,intel iris xe
795,48490,2,0,intel,core i5,1,8,0,windows,0,15.6,1.65,1080,none,lenovo,256,4.5,intel iris xe
796,110400,1,4096,amd,ryzen 7 octa core,1,8,1,windows,0,14.0,1.6,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
797,84086,5,2048,intel,core i5,1,8,0,windows,0,15.6,1.7,1080,nvidia,lenovo,512,5.0,nvidia geforce mx 350
798,67990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.7,1080,none,lenovo,512,4.5,intel iris xe
799,46498,5,0,intel,core i3,1,8,0,windows,0,15.6,1.74,720,none,hp,512,5.0,intel uhd
800,53990,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.2,1080,nvidia,lenovo,512,2.0,nvidia geforce gtx 1650
801,72199,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.3,1080,nvidia,lenovo,1256,2.0,nvidia geforce gtx 1650
802,77990,2,0,intel,core i7,1,8,0,windows,0,14.0,1.4,1080,none,asus,512,4.5,intel iris xe
803,65990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.7,1080,none,lenovo,512,4.5,intel iris xe
804,77990,5,0,intel,core i5,1,16,0,windows,0,15.6,1.7,1080,none,lenovo,512,5.0,intel iris xe
805,125394,2,0,intel,core i5,1,8,0,windows,1,14.0,1.55,1080,none,lenovo,1024,4.5,intel uhd
806,62790,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,17.3,2.3,1080,amd,asus,1256,4.5,amd radeon
807,102990,2,0,intel,core i7,1,16,0,windows,0,13.3,1.14,1080,none,asus,1000,4.5,intel iris xe
808,27990,5,0,amd,athlon dual core,0,4,1,windows,0,15.6,1.85,720,amd,lenovo,1000,5.0,amd radeon
809,27890,5,0,amd,athlon dual core,0,4,1,windows,0,15.6,1.85,1080,amd,lenovo,1000,5.0,amd radeon
810,114690,2,0,intel,core i5,1,16,1,windows,0,13.3,1.16,1080,none,dell,512,4.5,intel iris xe
811,34990,2,0,intel,core i3,1,4,0,windows,0,14.0,1.55,1080,none,asus,256,4.5,intel uhd
812,61990,2,0,intel,core i5,1,8,1,windows,0,14.0,1.58,1080,none,dell,1256,4.5,intel iris xe
813,36057,2,0,intel,core i3,1,4,1,windows,0,14.0,1.58,1080,none,dell,256,4.5,intel uhd
814,68999,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.2,1080,nvidia,lenovo,1256,2.0,nvidia geforce gtx 1650
815,63990,1,4096,amd,ryzen 5 hexa core,1,8,0,windows,0,15.6,2.2,1080,nvidia,lenovo,1256,2.0,nvidia geforce gtx 1650
816,56990,2,0,intel,core i5,1,8,0,windows,0,14.0,1.39,1080,none,lenovo,512,4.5,intel iris xe
817,67990,2,0,amd,ryzen 7 octa core,1,16,0,windows,0,15.6,1.66,1080,amd,lenovo,512,4.5,amd radeon
818,27990,5,0,amd,athlon dual core,0,4,1,dos,0,15.6,1.85,720,amd,lenovo,1000,5.0,amd radeon
819,65990,1,4096,intel,core i5,1,8,0,windows,0,15.6,2.3,1080,nvidia,asus,512,2.0,nvidia geforce gtx 1650 ti
820,43126,2,0,intel,core i3,1,4,0,windows,0,14.0,1.58,1080,none,dell,1256,4.5,intel uhd
821,54990,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.15,1080,nvidia,acer,512,2.0,nvidia geforce gtx 1650
822,92590,1,4096,intel,octa core i7,1,16,1,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce gtx 1650 ti
823,84500,1,4096,amd,ryzen 5 hexa core,1,8,1,windows,0,14.0,1.6,1080,nvidia,asus,512,2.0,nvidia geforce gtx 1650 ti
824,62990,3,0,amd,ryzen 5 hexa core,1,8,0,windows,1,14.0,1.5,1080,amd,asus,512,5.0,amd radeon
825,75990,1,6144,intel,hexa core i5,1,16,0,windows,0,15.6,1.86,1080,nvidia,msi,512,2.0,nvidia geforce gtx 1660 ti
826,77990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,14.0,1.22,1080,amd,asus,512,4.5,amd radeon
827,64290,2,0,intel,core i5,1,8,1,windows,0,14.0,1.5,1080,none,dell,512,4.5,intel iris xe
828,72990,3,0,intel,core i5,1,8,1,windows,1,14.0,1.56,1080,none,dell,512,5.0,intel iris xe
829,67999,2,2048,intel,core i5,1,8,1,windows,0,15.6,1.83,1080,nvidia,dell,1256,4.5,nvidia geforce mx 330
830,55990,2,0,intel,core i5,1,4,1,windows,0,14.9,1.83,1080,none,dell,1256,4.5,intel iris xe
831,88990,1,6144,intel,core i5,1,16,1,windows,0,15.6,2.0,1080,nvidia,asus,512,2.0,nvidia geforce rtx 3060
832,40490,2,0,intel,core i3,1,8,0,windows,0,15.6,1.83,1080,none,dell,256,4.5,intel uhd
833,44999,2,0,intel,core i3,0,8,1,windows,0,15.6,1.83,1080,none,dell,1000,4.5,intel uhd
834,44390,2,0,intel,core i3,1,8,1,windows,0,14.0,1.46,720,none,hp,256,4.5,intel uhd
835,102999,5,0,intel,core i7,1,16,0,windows,0,14.0,0.9746666666666668,1080,none,lenovo,512,5.0,intel iris xe
836,109990,2,0,intel,core i7,1,16,0,windows,0,13.3,0.966,1440,none,lenovo,1000,4.5,intel iris xe
837,94990,5,0,intel,core i5,1,8,0,windows,0,13.3,0.9746666666666668,1080,none,dell,512,5.0,intel hd
838,42990,5,0,intel,core i3,0,8,0,windows,0,15.6,0.9746666666666668,1080,none,dell,1000,5.0,intel hd
839,67490,1,4096,intel,core i7,1,8,0,windows,0,15.6,1.86,1080,nvidia,msi,1256,2.0,nvidia geforce gtx 1650 max q
840,37999,2,0,intel,core i3,1,8,0,windows,0,14.0,1.46,1080,none,hp,256,4.5,intel uhd
841,94990,1,6144,amd,ryzen 7 octa core,1,16,1,windows,0,15.6,2.4,1080,nvidia,acer,1256,2.0,nvidia geforce rtx 3060
842,136990,2,2048,intel,core i7,1,16,0,windows,1,14.0,1.62,1080,none,asus,1000,4.5,intel iris xe
843,77990,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce gtx 1650 ti
844,62990,3,0,intel,core i3,1,8,1,windows,1,14.0,1.56,1080,none,dell,512,5.0,intel uhd
845,80490,2,0,intel,core i5,1,16,0,windows,0,14.0,1.29,1080,none,msi,512,4.5,intel iris xe
846,51490,2,0,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.69,1080,amd,hp,512,4.5,amd radeon
847,99990,6,4096,amd,ryzen 7 octa core,1,16,1,windows,1,13.4,1.3,1080,nvidia,asus,1000,4.0,nvidia geforce gtx 1650
848,70990,2,0,intel,core i7,1,8,0,windows,0,14.0,1.3,1080,none,msi,512,4.5,intel iris xe
849,119990,6,4096,amd,ryzen 9 octa core,1,16,1,windows,1,13.4,1.3,2160,nvidia,asus,1000,4.0,nvidia geforce gtx 1650
850,129990,6,4096,amd,ryzen 9 octa core,1,32,1,windows,1,13.4,1.3,2160,nvidia,asus,1000,4.0,nvidia geforce gtx 1650
